Inferior Semi-Lunar Lobule,Cerebellar Tonsil,Inferior Temporal Gyrus,Uncus,Middle Temporal Gyrus,Superior Temporal Gyrus,Sub-Gyral,Pyramis,Uvula,Uvula of Vermis,Fourth Ventricle,Tuber,Pyramis of Vermis,Nodule,Culmen,Orbital Gyrus,Tuber of Vermis,Fusiform Gyrus,Parahippocampal Gyrus,Rectal Gyrus,Superior Frontal Gyrus,Declive,Declive of Vermis,Fastigium,Lateral Ventricle,Inferior Frontal Gyrus,Middle Frontal Gyrus,Cerebellar Lingual,Medial Frontal Gyrus,Lingual Gyrus,Inferior Occipital Gyrus,Subcallosal Gyrus,Middle Occipital Gyrus,Culmen of Vermis,Extra-Nuclear,Caudate,Third Ventricle,Anterior Cingulate,Lentiform Nucleus,Thalamus,Insula,Claustrum,Cuneus,Posterior Cingulate,Precentral Gyrus,Transverse Temporal Gyrus,Postcentral Gyrus,Precuneus,Superior Occipital Gyrus,Supramarginal Gyrus,Inferior Parietal Lobule,Cingulate Gyrus,Angular Gyrus,Superior Parietal Lobule,Paracentral Lobule,filename,subject,emotion,priming,true_label,predicted_label,error_count
-3.639198282680719,-2.222574553425194,-1.181776707868912,-0.3277321541537424,-4.0989602592993615,-6.712786518507046,-3.1226798070824784,-4.1401915087192105,-1.6682638693155418,-3.0989548822246533,-6.358617322973619,-1.5327063325225294,-5.107724353830364,-2.688198987704719,-2.543502847557308,0.4879110800313556,-3.0687368922369664,0.0706783926901055,-2.448018178786011,-0.4517516931484152,-0.7093301291698032,0.4827374633455558,-0.4722331476348149,-3.082723246799397,-8.366021137212957,-5.60779677113132,-2.056412853196837,-8.40363262064121,-1.3171169218856569,0.6800373707630054,4.0696272551719614,-6.196140291147791,1.895015337754256,-4.869391050627168,-6.450806582578817,-10.433648700646811,-10.230769329092148,-3.7684477914457424,-5.478487474777506,-8.578394252236427,-10.04957275633686,-7.697467269772769,-2.7080352441814566,-7.833131588466929,-4.151596007180383,-11.57997465999831,-4.594202089883008,-6.411753325269331,-4.0668457781952005,-7.9947828251384605,-6.482271307866378,-4.427893009954303,-7.556431249572863,-2.1931679349249382,-3.243299255897232,./emotion-fmri-neu/cp020_beta_anger_neutral_c0.nii.gz,20,anger,neutral,neutral,congruent,1
-2.859242145222953,-1.814288980603235,-3.729770250990364,-5.130549836377058,-2.9684290136899016,-3.2071332620205166,-0.922059491627147,-3.541226136426213,-0.6506693932840297,-3.526398494975441,-1.4586012514407585,-0.4684178602696341,-5.72268784377786,-2.690479151995815,1.044350991310975,-3.821003125681764,-4.932506229792898,-0.503516826301617,-1.278882109883818,-7.021927013685732,-4.056298802375798,2.38352302971808,-0.0578834700855211,-1.2875572752638735,-2.6518083684621945,-0.8536875189211488,-0.5345058782946248,-0.7171894366336793,-1.6677710637647496,1.224027142962426,1.0456236801695649,-6.793740184966912,-0.7360426302127294,-1.973697932167413,-1.3473733864662465,-4.371839293816681,-1.762147112938082,-0.584691309580927,-2.264794326204478,-0.518601228918986,-0.0441865143152837,-1.2543495722056814,-2.253197564402264,-3.5597744736072428,-0.8320266460568938,-0.1553945867321357,-0.028721660987159,0.2908420064392732,-4.134975517712767,0.1323228280815551,2.677331574385819,0.6410172929844821,-3.0300682575424256,5.747756792408266,1.1611864447466642,./emotion-fmri-neu/cp020_beta_fear_neutral_c0.nii.gz,20,fear,neutral,neutral,incongruent,1
-2.0778304076617173,-0.8719235593075139,0.0070510279011888,-0.6148825526493091,0.4320090135617395,-0.8804783663202677,0.1910925638925073,-1.8846844921900645,-2.1415289912373443,-1.7223884271578902,-1.6652206374854948,-0.9572176382533673,-0.3921112325809395,-2.216682749864398,1.0270853796179762,0.0657305358694821,-0.1111542029944421,2.3936188833748733,0.6882525448403162,0.1957133943924557,-0.5603729018774123,2.7480810060293264,-0.5744387806781918,-0.8171082941207459,-0.3419825537289005,0.5783486522598286,0.049705993734598,-1.1033818933977009,-0.5176312790156867,6.195853277756676,2.695931008084658,-1.1119410171311612,4.152187509073412,0.5275889754904628,-0.193426016681582,-0.3720107871649217,0.2814896693088247,-0.8867904810105722,-0.4807500586708589,0.4114113146840464,-0.0682858109111338,-0.0320961122627769,6.253683742123328,0.782773750674551,0.2879083565926106,-0.7161971958567747,0.5777122247982108,0.1626351942559023,3.269493429259911,-0.7080638866803974,-1.1593344919320734,-0.2885612514357523,0.2299760197362891,-0.7642047326375684,-0.0761829645032661,./emotion-fmri-neu/cp028_beta_fear_neutral_c0.nii.gz,28,fear,neutral,neutral,incongruent,1
-1.6362050293378687,-1.078996468981973,-0.2206929401298985,-0.0416990381711636,0.2327377636628723,-1.1263976491326175,0.0693904607282065,-1.603590835493609,-0.9004151752556913,0.933636254708413,-0.871501385397877,-0.2400832645594807,1.6751168565178396,-1.1116684483496742,0.9338076162605312,-0.1084197449724076,0.4537616147108564,2.60908275153512,0.2045676227241249,-0.4639140606256164,-0.8898032682424238,3.6243447692654938,0.9128749707761606,-0.7761177963137481,-0.4286810013782876,0.4774732119383618,-0.0608330830626239,-0.0826204892489525,-0.8285955711052717,6.699724091743838,3.607749932324551,-0.2355232862509945,4.740067444425208,1.567267524980814,-0.4677222558025425,-0.8451615988636078,0.2737535693834421,-1.2143413748086362,-0.8987179683661457,-0.3972273159112172,-0.6052681004339688,-0.5042177938296629,6.174209434277147,-0.209181132871879,-0.5045624708246406,-1.9164960679849048,0.1349569855106441,-0.9557587841781654,4.939009248094312,-0.723664551313416,-0.3527624311214333,-0.4373800755962165,-0.997173434158056,-0.5757366228323686,-0.8937534536593268,./emotion-fmri-neu/cp028_beta_anger_neutral_c0.nii.gz,28,anger,neutral,neutral,incongruent,1
-1.303206912120899,-0.569376083354226,-0.2769307093767732,-0.6256576567319724,0.2679011285187651,-1.1009471121983003,-0.140745316607818,-0.4741149249177167,-0.985762528118062,0.2906913724540856,-0.5640229933048462,-0.8723010921248757,3.147393593292978,-1.1247201273699576,0.7393892167976257,0.2034604124511786,2.832327581441217,1.849507155212316,-0.0333628692861061,0.2646859977118867,-0.5039612298663184,2.5633978951363083,1.45242826933153,-1.9989739711638324,-1.1449204108953206,0.495593866887784,-0.1238302904481635,-1.1333015246428535,-0.6393591753943834,6.325281664113101,2.4396730109439093,0.4160441951671308,4.467611574609594,2.874394753669125,-0.848401530773834,-1.1010412003212482,1.2408733009946489,-1.6537099270238858,-0.9390650226711296,-0.5866510388991201,-0.4302632657723512,-0.6797976358300301,6.90499135932247,1.555257438022756,-0.6653440160886941,-0.7536929180979011,0.0926993740442485,1.283288284134129,4.393519751400038,-0.9758000392974372,-0.3079975267593924,-0.7885902181530271,0.2884705206199229,-0.1868834670738491,-0.9571203723550455,./emotion-fmri-neu/cp028_beta_disgust_neutral_c0.nii.gz,28,disgust,neutral,neutral,incongruent,1
-1.2275349164581548,-1.1885769864629432,0.0497199338197462,-0.6525536248032774,-0.7692255137989223,-1.0306580046080596,-0.4624909265055554,-1.0772203170431742,0.0196807103556304,-0.5363966059177584,0.2822588300470898,-0.2226968198185921,0.3680728664014276,-0.8644058047512317,-0.8615415080835287,-0.8413505879168688,-0.941630174677389,2.0542351707747213,-1.1727597313027336,-1.9293195774425864,-0.5104335108917235,1.8755512744307488,-2.1042169566143416,0.2411724470254794,-2.773133896894185,0.3571564217765262,-0.4637020312847829,-3.8883839623555496,-0.7326382172065018,2.317900615088168,3.5690160910322293,0.2785689766778466,4.864725534239275,-3.5939349789202777,-1.504580774938579,-1.6347164195895083,-2.0593663577257915,-1.2653970385404454,-0.951562818458358,-2.00385204870115,-0.7927175912057378,-0.7792220123912781,2.4448607624894185,-3.204767183906497,0.1159892651975827,-1.1041244651447402,0.1373589639978857,-2.313099679312467,4.59109117234593,-1.8814728906629203,-0.8055860985438275,-1.3480646129611098,-2.1487500245756723,0.9528026290020872,-1.9053213217931,./emotion-fmri-neu/cp030_beta_disgust_congruent_c0.nii.gz,30,disgust,congruent,congruent,incongruent,1
-1.006122907023222,-0.4018710352290783,1.1120392362364078,-0.2067310823864318,1.5499967507267751,1.106290568606965,1.093863071070222,-0.0436630079363956,2.2247755099109487,-1.0233208369074795,-0.7969383964102722,1.328159841688372,1.5346641902918086,-0.6393059181553671,1.389814606609001,0.3752439993001438,1.920655734375048,3.759539524280391,-0.1698706372076109,-0.1971597662379461,1.1408363578742486,6.73679518150581,2.616779276605543,0.1647016965146913,-1.1034740235047955,1.5969707971121336,1.753897500605074,-2.96706184167232,1.3070986590415832,9.092268396233822,7.293967708700602,0.4692906508977494,8.17608839308147,3.459002208289204,0.1620478900638921,-1.2665697412617791,-1.3031055614123563,0.4715421788123968,0.4307859050586999,-0.5277523433339009,1.942972339924648,0.9138358078235828,7.471892990604563,1.6209629267426349,2.345624112129712,2.589639883198457,2.572604802526465,0.373851487206767,5.89965876580916,0.4008773568856685,1.8782560955594951,0.5790461246103626,1.0865452891167575,3.1506227819752177,0.6023431734329422,./emotion-fmri-neu/cp030_beta_anger_congruent_c0.nii.gz,30,anger,congruent,congruent,neutral,1
-0.9806925530846528,1.6620241781327425,0.6256207322184091,1.7822635627361845,1.1417710453867516,1.1078062005616978,1.0920404773280452,-0.3915938324589227,1.886760763236648,0.835999642178502,2.5478622439852256,1.1221201394790803,1.2017259090500645,1.767326286900366,4.11654142507001,0.3934597728906984,1.474977050885574,5.003450044389653,1.9543774400814349,1.05104383668474,1.2184581042295828,6.777049889167574,3.3473075424885046,1.4617944254391195,0.544032840522377,2.733918303755194,2.063287195516975,2.3273553799704634,0.3025121684856822,5.259632578253133,5.671468844883763,0.5254003104400266,5.340439706189186,2.425792119645325,0.4770012754084885,1.8521468799738752,1.284756064440957,-0.5773414674081925,1.318681715265537,2.468547577983166,1.2019827624138182,1.2882970032796968,2.9092766918586914,0.7321347790962935,1.4771553739835053,0.449614527362859,1.3782464731737678,0.7985078560211476,7.353746662850877,0.1317512250836848,1.114577076495986,0.0072412619448309,-0.7857306128962004,2.880755503624943,-0.8643785708297743,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral,neutral,incongruent,1
-0.8989533818728909,-0.6061463006414453,-0.970087177655495,0.4196600518306103,-0.7548172424425574,-0.1110285553472423,-0.3465287360097794,-0.7183371637253361,-0.724265564102463,0.7111881152917406,-0.1515338440647557,-0.9419033767619432,-0.7267297979064643,-0.0966601975299116,0.0221457882397153,-0.5192165070771868,-0.3594010371864272,-0.7370266212658172,0.1127051168280828,-0.3027815140046195,-1.1552034243064024,-0.5684375058892879,-0.4453436111105144,0.3158998741842338,-0.2073487064461006,-1.0953261694658445,-1.579446249269252,-0.3371298170796362,-0.7255526842083694,0.1024213140001529,-1.1055108278250605,-0.2238602381962696,0.1791494078389371,-0.721576506470998,-0.178589986885817,-1.182419684915385,0.1472266276085838,-0.6051731732425568,-0.5968430736126452,-0.8157519040460361,-0.2631007089218335,-0.3814319789472358,0.4692566740053001,-0.0224787738489439,0.0757974415004649,-0.071895586708895,-0.4122082667368243,-1.650390750686585,-0.3718325273838146,-1.110669056054719,-1.6759658506003636,-0.6796865501977085,-1.2865913502772464,-2.2019661602269607,-0.7559332792175496,./emotion-fmri-neu/cp016_beta_disgust_congruent_c0.nii.gz,16,disgust,congruent,congruent,neutral,1
-0.772150313086667,0.9569011173339916,0.5525967666483919,0.9975102132611692,0.8984148288604399,0.177986768727367,0.6599354452490309,0.125820164535966,2.2856386672634827,1.664947399272653,0.5588820470537752,1.0478580637388213,2.7055774254189005,1.4853040280230358,2.401432644581619,0.2361444479450316,2.7082110348076327,3.8211983811883714,1.256494871715084,1.2219790037655718,0.3576378529257956,5.307112128687741,3.485471765643594,-0.2574984986524261,-0.5894896103481291,1.8935221337591,1.215155144873474,0.0094999119498083,-0.4678006931183976,4.186017257005132,3.7127766134148223,-0.7717896208712893,5.821187855166318,1.4200883879536392,-0.3748504913035853,0.5007417599196402,-0.0021990415570768,-1.944561028086855,-0.5795296492013631,1.3605270242290626,0.0820505233840847,0.0692695865783355,3.332008015821154,-1.5991320539100071,0.7453618439249384,0.0608301706184252,1.2481411162475635,0.7358586842962713,6.513294862831946,0.0374228306250237,2.0301758976906696,-0.5188102562743049,-1.362755726513448,3.4867061824370618,-0.4904581933667327,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral,neutral,incongruent,1
