,anger,disgust,fear
Precentral_L,-0.01120678066617407,0.011806634572194595,-0.0005998539060196748
Precentral_R,-0.04380524807767448,0.30677652619560786,-0.2629712781179364
Frontal_Sup_L,0.21543384325457535,0.05040548883197269,-0.2658393320865387
Frontal_Sup_R,-0.17103863662522661,0.21927069092776436,-0.04823205430254056
Frontal_Sup_Orb_L,-0.1728396806811055,0.26049196111292466,-0.08765228043181184
Frontal_Sup_Orb_R,0.3265783690693421,0.08797373601634748,-0.4145521050856963
Frontal_Mid_L,0.1279314628592677,-0.20217564463411114,0.07424418177484855
Frontal_Mid_R,-0.47823932353925436,-0.2768855155661292,0.7551248391053749
Frontal_Mid_Orb_L,0.33771458207890465,-0.36934489674315685,0.03163031466425022
Frontal_Mid_Orb_R,0.06712815691454672,-0.644541322764735,0.577413165850189
Frontal_Inf_Oper_L,-0.22189372965634685,0.34808388366206217,-0.12619015400571204
Frontal_Inf_Oper_R,-0.043226664433051155,0.09902156071719222,-0.05579489628414116
Frontal_Inf_Tri_L,-0.48021024409857527,0.4476925200788256,0.03251772401974519
Frontal_Inf_Tri_R,-0.06965363192107808,0.17235401598944394,-0.10270038406836642
Frontal_Inf_Orb_L,-0.5670430735303986,0.544795347127885,0.022247726402523336
Frontal_Inf_Orb_R,-0.012605113195380413,-0.07166095800773326,0.08426607120311175
Rolandic_Oper_L,0.4508944995700075,-0.38406585262576043,-0.0668286469442489
Rolandic_Oper_R,0.12084801769153124,0.31519822098178246,-0.4360462386733134
Supp_Motor_Area_L,-0.5006954437274663,-0.2982983866062286,0.7989938303336992
Supp_Motor_Area_R,0.5857334658605848,0.17326497798595475,-0.7589984438465344
Olfactory_L,-0.48088853012514876,-0.21086579093399224,0.6917543210591349
Olfactory_R,0.11066627303024865,0.33337751790143555,-0.4440437909316808
Frontal_Sup_Medial_L,0.4547778335523425,0.00037085127108371223,-0.45514868482342885
Frontal_Sup_Medial_R,-0.20979548860328873,-0.003028577935015382,0.21282406653829664
Frontal_Med_Orb_L,0.451635407583778,-0.25084948912418914,-0.20078591845959542
Frontal_Med_Orb_R,0.11251966686892971,0.22382360142031388,-0.33634326828924627
Rectus_L,0.7051188782596733,-0.46726800723842477,-0.2378508710212551
Rectus_R,-0.252437698802119,0.33794934084800954,-0.08551164204589146
Insula_L,0.1685873905320233,-0.1977907514284178,0.029203360896391233
Insula_R,-0.21781578904232884,-0.16554753043724874,0.3833633194795786
Cingulum_Ant_L,-0.13864566072857681,-0.1790355322113802,0.3176811929399481
